lon,lat
-73.9391172,40.8018753
-73.90716239999999,40.827313
-85.3717836,32.68095020000001
-73.8292247,40.8686785
-73.8292247,40.8686785
-73.8292247,40.8686785
-73.9012493,40.8559493
-73.9012493,40.8559493
-73.9012493,40.8559493
-73.9012493,40.8559493
-73.89981329999999,40.8568532
-77.08646089999999,38.887345
78.5457649,17.3430889
-73.9570373,40.65989099999999
-73.9570373,40.65989099999999
-73.9475321,40.6588811
-73.9933069,40.7646612
-73.9071738,40.65682169999999
-73.9375143,40.6815303
-73.96018269999999,40.6826948
-73.9222369,40.6896184
-73.923672,40.692626
-73.923672,40.692626
-73.923672,40.692626
-73.8156333,40.5862729
-73.80641,40.688146
-83.04538509999999,39.9769666
-101.855688,35.148969
-74.0817596,40.624059
-73.9969064,40.7381186
-76.8413408,39.0973159
-76.8413408,39.0973159
-76.8413408,39.0973159
-73.937291,40.79610539999999
-73.9566378,40.81197390000001
-73.944693,40.8347752
-72.1692927,42.2255685
-73.9169127,40.8383387
-73.8228245,40.8233189
-73.8224175,40.821436
-73.84645499999999,40.88527690000001
-73.883025,40.8539561
-73.883025,40.8539561
-73.8873306,40.8432841
-73.9175344,40.6958292
-73.9410108,40.7141338
-73.79991799999999,40.690984
-73.79991799999999,40.690984
-73.79991799999999,40.690984
-73.9455266,40.7563047
-74.1414633,40.5464584
-73.9825664,40.7313474
-73.952542,40.7747282
-76.8413408,39.0973159
-73.9709044,40.7964912
-73.942928,40.807386
-73.93859979999999,40.8120802
-87.7387302,41.66183059999999
-73.85097189999999,40.81811159999999
-73.8501306,40.8174819
-73.928231,40.8305396
-73.9089508,40.85351319999999
-73.9329114,40.6479969
-73.8882379,40.6706108
-73.9485729,40.6414346
-73.9485729,40.6414346
-73.9485729,40.6414346
-73.9504822,40.6858266
-73.9504822,40.6858266
-87.72717879999999,41.93911019999999
-73.977509,40.74908800000001
-73.977509,40.74908800000001
-73.977509,40.74908800000001
-73.977509,40.74908800000001
-73.94129819999999,40.6979559
-74.0098222,40.7208632
-74.0098222,40.7208632
-74.1493462,40.5515286
-84.3655072,33.8495194
-84.3655072,33.8495194
-73.98859019999999,40.729547
-73.98859019999999,40.729547
-73.9744533,40.7507757
-73.95033289999999,40.7802599
-73.9592414,40.7633741
-73.9440876,40.7928699
-73.93709439999999,40.8045365
-73.9508598,40.797889
-73.9148828,40.8149146
-73.9148828,40.8149146
-73.9077366,40.8292639
-73.8992851,40.8601093
-73.8670905,40.8473532
-73.9729084,40.6087814
-73.9566602,40.779461
-73.9950089,40.6328411
-73.89205369999999,40.6499605
-73.8916423,40.6599257
-73.8916423,40.6599257
-73.9179192,40.696274
-73.90911969999999,40.7002434
-73.90911969999999,40.7002434
-73.75737529999999,40.60004319999999
-84.7911152,33.3690744
-74.1729106,41.0095316
-73.77248209999999,40.7453741
-80.43548779999999,25.5657707
-95.5119395,37.0490549
-73.9355578,40.7427897
-73.9355578,40.7427897
-73.9355578,40.7427897
-73.7810444,40.6809146
-74.075896,40.639809
-73.998738,40.7107337
-73.998738,40.7107337
-73.9773038,40.7661851
-73.9841435,40.767267
-73.9521931,40.7780602
-73.9588093,40.8137993
-73.9487541,40.8082644
-73.95318,40.8240045
-73.9438121,40.8341946
-73.928037,40.8552759
-73.928037,40.8552759
-73.928037,40.8552759
-73.9184484,40.8675955
-73.9184484,40.8675955
-73.92284939999999,40.81682259999999
-73.88596249999999,40.83676699999999
-73.9090368,40.8399051
-73.88596249999999,40.83676699999999
-73.9090368,40.8399051
-73.8625577,40.82371330000001
-73.8753988,40.8350371
-73.8753988,40.8350371
-73.8691145,40.8166897
-73.8753988,40.8350371
-73.91064899999999,40.854004
-73.8918619,40.8494868
-73.8918619,40.8494868
-73.8502203,40.8610377
-73.9975682,40.6260387
-73.9975682,40.6260387
-73.9975682,40.6260387
-122.4731745,37.7562705
-73.9460393,40.6329847
-104.9093646,39.745049
-73.8971147,40.6734717
-73.8866761,40.6810509
-73.8866761,40.6810509
-73.8866761,40.6810509
-73.8866761,40.6810509
-72.8925806,40.9474803
-72.8925806,40.9474803
-72.8925806,40.9474803
-72.8925806,40.9474803
-73.8773983,40.6719971
-73.8773983,40.6719971
-73.9656177,40.7744146
-73.91125029999999,40.6927467
-73.923672,40.692626
-73.9773038,40.6941838
-73.9556597,40.7086098
-73.8365238,40.6983523
-73.8365238,40.6983523
-73.8365238,40.6983523
-73.8365238,40.6983523
-73.8365238,40.6983523
-73.945757,40.756743
-73.9451825,40.7548616
-73.9451825,40.7548616
-93.2968957,37.17979950000001
-97.1508961,31.5668807
-73.8988336,40.8309173
-73.866784,40.8151717
-73.8783565,40.83483
-73.9292718,40.83609879999999
-73.89659069999999,40.8540078
-73.8598306,40.8465335
-73.8598306,40.8465335
-73.89114099999999,40.8705074
-73.9018114,40.65239469999999
-73.87987600000001,40.6742366
-73.8873978,40.66378280000001
-74.00702540000002,40.7098694
-73.8773983,40.6719971
-73.8773983,40.6719971
-73.8773983,40.6719971
-73.9485729,40.6414346
-73.9485729,40.6414346
-73.9474322,40.6871289
-73.9474322,40.6871289
-73.9506466,40.7126122
-73.7684421,40.7118192
-73.7684421,40.7118192
-73.8048919,40.733163
-73.8622805,40.7499212
-73.8763611,40.7474636
-73.778848,40.744041
-74.0837052,40.59735999999999
-73.95889749999999,40.7676405
-73.97683400000001,40.662202
-73.97683400000001,40.662202
-73.97683400000001,40.662202
-73.97683400000001,40.662202
-73.9449798,40.788086
-73.9624098,40.7969419
-73.9588093,40.8137993
-73.9594075,40.81524599999999
-73.9433528,40.8254194
-73.9047451,40.8156059
-73.9047451,40.8156059
-73.8874273,40.8595729
-73.8874273,40.8595729
-73.994544199999993,40.5721638
-73.99942829999999,40.7440176
-73.947576,40.7894475
-74.01924919999999,40.6438221
-73.90057449999999,40.6640405
-118.445643,34.0552986
-118.445643,34.0552986
-83.5698882,41.8191607
-73.923902,40.70173339999999
-73.79588799999999,40.598877
-73.855817,40.69665699999999
-73.8269272,40.7720987
-73.738151,40.7583259
-73.738151,40.7583259
-95.712891,37.09024
-95.712891,37.09024
-99.13995399999999,30.046522
-73.912345,40.760754
-86.010322,30.2806745
-74.16932,40.547236
-73.9818658,40.7187136
-73.9969443,40.7490938
-73.946204,40.7991227
-73.94540789999999,40.7916213
-73.94540789999999,40.7916213
-73.967108,40.7990264
-73.95399820000002,40.8072091
-73.9467511,40.82590320000001
-73.9527208,40.8198534
-73.9527208,40.8198534
-73.9527208,40.8198534
-73.9527208,40.8198534
-73.94843490000001,40.8139554
-73.92721949999999,40.8650036
-94.7053013,37.3961631
-97.1508961,31.5668807
-97.1508961,31.5668807
-73.90433809999999,40.8254647
-73.84022929999999,40.8343453
-73.869702,40.8263721
-73.8654258,40.8754101
-73.8875207,40.8647524
-73.9594776,40.5786095
-73.99293399999999,40.606661
-73.892219,40.640335
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
-74.01924919999999,40.6438221
